172.7249363954633,-34.52642662733037
172.7247890035911,-34.52614999235631
172.7245919981339,-34.52575299776598
172.7243290038469,-34.52550299878517
172.723993004461,-34.52541899292829
172.7236499975323,-34.52552099582549
172.7228129969914,-34.52538899769181
172.7221900083163,-34.52542699775493
172.7213320064119,-34.52526300498359
172.72055099971,-34.52525100311154
172.7199290010383,-34.52504599739734
172.7194100094819,-34.52496399500117
172.7179819955871,-34.52513399543432
172.7176630004347,-34.5250749915953
172.7175970071826,-34.52501400017776
172.7175160036144,-34.52473000221202
172.7170349995096,-34.52436299716337
172.7170409993724,-34.52390500209392
172.7164039980512,-34.52282499950614
172.7163130014667,-34.52275699996969
172.7161590082486,-34.52264199949952
172.7159010023988,-34.52250199683521
172.7141770012015,-34.52173699515736
172.7138920068844,-34.52149999572718
172.7138579970127,-34.52117699462923
172.7138710012304,-34.52087799712999
172.7135259996015,-34.52057600519541
172.7125129998854,-34.52027099634201
172.7125360018474,-34.52017599235456
172.7122269994655,-34.51983100282544
172.7118030021338,-34.51927699626378
172.7115309950419,-34.51910599302079
172.7110899999551,-34.51897100294678
172.7108099918714,-34.51896199951192
172.7104769917116,-34.51901400273878
172.7103509980674,-34.519033998411
172.7097179905069,-34.51931200048342
172.7095009920589,-34.51962699592086
172.7093639958697,-34.51994700331293
172.7093249964158,-34.5201300007329
172.7091760057602,-34.52008799234232
172.709032004252,-34.52002499337376
172.7087909977268,-34.51987499524964
172.7086520072423,-34.51969100545502
172.7083880080135,-34.5192169949303
172.708344991324,-34.5190399974343
172.7082589968659,-34.51869999498096
172.7078029967591,-34.51829100765502
172.707694994887,-34.51819400383642
172.7075170016952,-34.51790899765817
172.7073049913603,-34.51757399804802
172.7073279974026,-34.51720699964583
172.7069760051889,-34.51642200265954
172.7065660023094,-34.51612800002721
172.7057970057291,-34.51531599882009
172.7053619997857,-34.51491100453659
172.7048160000237,-34.51472399343744
172.7045630035634,-34.51467900097515
172.7043920062318,-34.51457699639956
172.7041480089809,-34.51426798966828
172.7040979990369,-34.51386000606348
172.7043370032024,-34.51351199744386
172.7044159983979,-34.51311499811728
172.7044279980784,-34.51271099819407
172.7045040025673,-34.51205200064225
172.7047969972878,-34.51139700038095
172.7048459959388,-34.51107799262793
172.7047610053918,-34.5106360019825
172.7043629968939,-34.50984999906682
172.7045380067573,-34.50935099502954
172.7045310030635,-34.50916299434314
172.7044150017616,-34.50896299830139
172.7043109940191,-34.50849099395164
172.7041809989842,-34.5082820006826
172.7039020020622,-34.50803100322368
172.7036139963279,-34.50784899359203
172.7030919990371,-34.50767999794841
172.7028600040488,-34.50754200395601
172.7026709993642,-34.50730600412899
172.7026220002159,-34.50724500167895
172.7026309947782,-34.50648599557423
172.7025330108137,-34.50581999536548
172.702593994255,-34.50517099438115
172.7025029935238,-34.5049869968248
172.702466003525,-34.50472800248188
172.7018350019638,-34.50377599895086
172.7017200033446,-34.5034879991976
172.7016820021887,-34.50339199224743
172.7014979948077,-34.50312300081846
172.7012370049687,-34.50274300062988
172.7009299964638,-34.50212900188121
172.700774996597,-34.5019969990763
172.7004069966935,-34.50168200641406
172.6963840039953,-34.49759700442277
172.6953269947483,-34.49673300376405
172.6949140036598,-34.49611099301487
172.6935790028821,-34.49492100006453
172.6920670020191,-34.49318600106874
172.6914779967064,-34.49261399852891
172.6901959980122,-34.49170200168965
172.6898139967565,-34.49135700017949
172.6889720040192,-34.4905949952658
172.6886950007815,-34.49041000763221
172.6882669994366,-34.49020400524607
172.6872659981576,-34.48954199537027
172.6857289995919,-34.48852500550942
172.6854679962518,-34.48835200073555
172.6852810015562,-34.48828299667421
172.6846459967272,-34.4880499971612
172.6845080006011,-34.48803399989183
172.6842101389999,-34.48799908628483
172.6840790299131,-34.48798367385007
172.6831287014087,-34.48787195429227
172.6827498534668,-34.48775028233713
172.6824232529409,-34.48749610151791
172.6820422051848,-34.4869219250445
172.6815817082554,-34.48660825426275
172.6812202854595,-34.48647936605877
172.6804049181903,-34.48635048988239
172.6800173763992,-34.48636672388
172.6792335879277,-34.48647580880984
172.6788601979312,-34.48648843384691
172.6783681498613,-34.48646049659109
172.6781591378049,-34.48638478092073
172.6780034664967,-34.48625678293013
172.6777356681195,-34.48589442205949
172.6773285326849,-34.48549780795294
172.6766220412369,-34.48498761517117
172.6764435148558,-34.48478209507339
172.6763923524027,-34.48463336387238
172.6764108595525,-34.48443866132747
172.6763694951607,-34.48414119888665
172.6763401049578,-34.48401951033407
172.676207301229,-34.48377432825681
172.675960198613,-34.48358773698594
172.6754344262289,-34.48335336674171
172.6751165683246,-34.4832695325888
172.6748705585416,-34.48306220657278
172.6747344902089,-34.48298648698523
172.6745407341832,-34.48271966860456
172.6739670839264,-34.48218873140799
172.6736318157847,-34.48209317474637
172.6734337016542,-34.48207784582651
172.6728524060055,-34.4823455444524
172.6722939614649,-34.48272771941699
172.6718711688994,-34.48279631606495
172.6717370015848,-34.48281799523171
172.6713589943041,-34.4827900024009
172.6711759995384,-34.48274799599414
172.6705390008905,-34.48236000577244
172.6701129944038,-34.48251700167399
172.6694359998669,-34.48288900105069
172.6692309991811,-34.4828919977307
172.6689189967696,-34.4825599918256
172.6683999946832,-34.48219500066173
172.6680529964493,-34.48199299888729
172.667730998962,-34.48170499933244
172.6675630063057,-34.4814020013947
172.667307004384,-34.48107299518657
172.6672870077546,-34.48086199705018
172.667188997602,-34.48065100292083
172.6670530047793,-34.48050199615223
172.666943997382,-34.48044999353419
172.6667869995622,-34.48045399621003
172.6662509956276,-34.48067299872596
172.6654100011623,-34.48052299804338
172.6651090007968,-34.48027800702867
172.6644720012305,-34.47981899694003
172.6639979893335,-34.47912899241561
172.6642860031348,-34.47671099252332
172.6644249948602,-34.47662199792523
172.6656319999165,-34.475844006584
172.6662270013928,-34.47526900426546
172.6665019993573,-34.47489699629683
172.6671009957349,-34.47385000318185
172.6672540053709,-34.47350200113203
172.6673500043693,-34.47283499195198
172.6673400022168,-34.47255600301075
172.6671470068699,-34.47107199945558
172.6671629986308,-34.47098200377821
172.667545007736,-34.47048899819491
172.6682729972811,-34.46980799918234
172.6691569936873,-34.46913199750522
172.6699260027108,-34.46835100580088
172.6707789967278,-34.46773600296823
172.6711310087277,-34.46715000515069
172.671121004808,-34.46668599926414
172.6708479973397,-34.46603299847016
172.6703860044042,-34.46521999743338
172.6700920039862,-34.46484099985072
172.6698969973413,-34.46451700115682
172.6697530065508,-34.46411499832745
172.6697790047097,-34.46398600394333
172.6699380061528,-34.46376300428016
172.6700871893966,-34.46360202686889
172.6713454827745,-34.46277677660568
172.6718347819796,-34.46238673434338
172.6720592185896,-34.46221109243061
172.6720522328116,-34.46219636322689
172.6721501898383,-34.46195298435019
172.6723134509684,-34.46156538034767
172.6725420030509,-34.46126792005568
172.6727379075711,-34.46091637371462
172.6728902790434,-34.46057383966902
172.6730535352142,-34.4601501780359
172.6732276687706,-34.45982567226543
172.6734997444688,-34.45952821097006
172.6735541600438,-34.45942004150967
172.6737718180354,-34.45919469160625
172.6739241783075,-34.45906849531546
172.6739568272983,-34.45898736907707
172.6739677159793,-34.45873497263163
172.6740003720171,-34.45832032118928
172.6740112624769,-34.4579236976652
172.6740330353553,-34.45754510253983
172.6740983362541,-34.45722059281114
172.6742724594374,-34.45690509902227
172.6744248170943,-34.45657157554686
172.6745880561494,-34.45624706655261
172.6746968820605,-34.45595861338986
172.6748274706621,-34.45574227428907
172.6749036486314,-34.45551692006605
172.6749689429346,-34.45535466513211
172.674990708759,-34.45518339529037
172.675143060035,-34.45489494193769
172.6753062929022,-34.45458846014243
172.6754042324534,-34.45436310473448
172.6754477608685,-34.45422789230482
172.6756654003395,-34.45391239552228
172.6757851018764,-34.45360591206921
172.6757969383543,-34.45355906625877
172.6770524705246,-34.44938608370469
172.6770799782891,-34.44928809021766
172.6771996654382,-34.44890047637935
172.6773302341427,-34.44850384765927
172.6775043259106,-34.44814327473968
172.6776566546138,-34.44776467358764
172.6777436920507,-34.44733198839587
172.6777872083132,-34.447007473679
172.6779286528352,-34.44665591519298
